WOJ,WOJEWÓDZTWO,IMIĘ_DRUGIE,PŁEĆ,LICZBA_WYSTĄPIEŃ
06,LUBELSKIE,HALINA,KOBIETA,6
06,LUBELSKIE,KAMILA,KOBIETA,6
06,LUBELSKIE,SABINA,KOBIETA,6
06,LUBELSKIE,FAUSTYNA,KOBIETA,5
06,LUBELSKIE,GRAŻYNA,KOBIETA,5
06,LUBELSKIE,IGA,KOBIETA,5
06,LUBELSKIE,KONSTANCJA,KOBIETA,5
06,LUBELSKIE,APOLONIA,KOBIETA,4
06,LUBELSKIE,AURELIA,KOBIETA,4
06,LUBELSKIE,CECYLIA,KOBIETA,4
06,LUBELSKIE,CELINA,KOBIETA,4
06,LUBELSKIE,DARIA,KOBIETA,4
06,LUBELSKIE,ELIZA,KOBIETA,4
06,LUBELSKIE,EWELINA,KOBIETA,4
06,LUBELSKIE,FRANCISZKA,KOBIETA,4
06,LUBELSKIE,LEOKADIA,KOBIETA,4
06,LUBELSKIE,LUIZA,KOBIETA,4
06,LUBELSKIE,MARTYNA,KOBIETA,4
06,LUBELSKIE,MARZENA,KOBIETA,4
06,LUBELSKIE,MILENA,KOBIETA,4
06,LUBELSKIE,NINA,KOBIETA,4
06,LUBELSKIE,OLGA,KOBIETA,4
06,LUBELSKIE,RENATA,KOBIETA,4
06,LUBELSKIE,SYLWIA,KOBIETA,4
06,LUBELSKIE,ADRIANNA,KOBIETA,3
06,LUBELSKIE,ALINA,KOBIETA,3
06,LUBELSKIE,ANDŻELIKA,KOBIETA,3
06,LUBELSKIE,ANGELIKA,KOBIETA,3
06,LUBELSKIE,AURORA,KOBIETA,3
06,LUBELSKIE,BOGUMIŁA,KOBIETA,3
06,LUBELSKIE,DAGMARA,KOBIETA,3
06,LUBELSKIE,EDYTA,KOBIETA,3
06,LUBELSKIE,HENRYKA,KOBIETA,3
06,LUBELSKIE,IWONA,KOBIETA,3
06,LUBELSKIE,IZABELLA,KOBIETA,3
06,LUBELSKIE,JÓZEFA,KOBIETA,3
06,LUBELSKIE,KAJA,KOBIETA,3
06,LUBELSKIE,KLAUDIA,KOBIETA,3
06,LUBELSKIE,LILIANNA,KOBIETA,3
06,LUBELSKIE,LIWIA,KOBIETA,3
06,LUBELSKIE,LUCYNA,KOBIETA,3
06,LUBELSKIE,MELANIA,KOBIETA,3
06,LUBELSKIE,MIA,KOBIETA,3
06,LUBELSKIE,NELA,KOBIETA,3
06,LUBELSKIE,PATRYCJA,KOBIETA,3
06,LUBELSKIE,SANDRA,KOBIETA,3
06,LUBELSKIE,STEFANIA,KOBIETA,3
06,LUBELSKIE,WANDA,KOBIETA,3
06,LUBELSKIE,ADA,KOBIETA,2
06,LUBELSKIE,ADELA,KOBIETA,2
06,LUBELSKIE,BRYGIDA,KOBIETA,2
06,LUBELSKIE,DIANA,KOBIETA,2
06,LUBELSKIE,ESTERA,KOBIETA,2
06,LUBELSKIE,GAJA,KOBIETA,2
06,LUBELSKIE,GLORIA,KOBIETA,2
06,LUBELSKIE,HIACYNTA,KOBIETA,2
06,LUBELSKIE,ILONA,KOBIETA,2
06,LUBELSKIE,INGA,KOBIETA,2
06,LUBELSKIE,JAŚMINA,KOBIETA,2
06,LUBELSKIE,JULIANNA,KOBIETA,2
06,LUBELSKIE,KAZIMIERA,KOBIETA,2
06,LUBELSKIE,KLEMENTYNA,KOBIETA,2
06,LUBELSKIE,LEA,KOBIETA,2
06,LUBELSKIE,LIDIA,KOBIETA,2
06,LUBELSKIE,LILIA,KOBIETA,2
06,LUBELSKIE,LILLA,KOBIETA,2
06,LUBELSKIE,NADZIEJA,KOBIETA,2
06,LUBELSKIE,SARA,KOBIETA,2
06,LUBELSKIE,STELLA,KOBIETA,2
06,LUBELSKIE,VANESSA,KOBIETA,2
06,LUBELSKIE,WALERIA,KOBIETA,2
08,LUBUSKIE,MARIA,KOBIETA,108
08,LUBUSKIE,ANNA,KOBIETA,81
08,LUBUSKIE,ZOFIA,KOBIETA,40
08,LUBUSKIE,HELENA,KOBIETA,37
08,LUBUSKIE,MAGDALENA,KOBIETA,28
08,LUBUSKIE,EWA,KOBIETA,27
08,LUBUSKIE,WIKTORIA,KOBIETA,27
08,LUBUSKIE,MAŁGORZATA,KOBIETA,25
08,LUBUSKIE,ELŻBIETA,KOBIETA,22
08,LUBUSKIE,ALICJA,KOBIETA,21
08,LUBUSKIE,ANTONINA,KOBIETA,21
08,LUBUSKIE,JULIA,KOBIETA,21
08,LUBUSKIE,NATALIA,KOBIETA,21
08,LUBUSKIE,MAJA,KOBIETA,20
08,LUBUSKIE,BARBARA,KOBIETA,19
08,LUBUSKIE,EMILIA,KOBIETA,19
08,LUBUSKIE,KATARZYNA,KOBIETA,19
08,LUBUSKIE,DANUTA,KOBIETA,18
08,LUBUSKIE,TERESA,KOBIETA,18
08,LUBUSKIE,ALEKSANDRA,KOBIETA,17
08,LUBUSKIE,ZUZANNA,KOBIETA,17
08,LUBUSKIE,JANINA,KOBIETA,16
08,LUBUSKIE,JOANNA,KOBIETA,16
08,LUBUSKIE,ANASTAZJA,KOBIETA,14
08,LUBUSKIE,KLARA,KOBIETA,14
08,LUBUSKIE,DOMINIKA,KOBIETA,13
08,LUBUSKIE,KRYSTYNA,KOBIETA,13
08,LUBUSKIE,MICHALINA,KOBIETA,13
08,LUBUSKIE,OLIWIA,KOBIETA,13
08,LUBUSKIE,URSZULA,KOBIETA,13
08,LUBUSKIE,JADWIGA,KOBIETA,12
08,LUBUSKIE,JOLANTA,KOBIETA,12
08,LUBUSKIE,ŁUCJA,KOBIETA,12
08,LUBUSKIE,MARIANNA,KOBIETA,12
08,LUBUSKIE,WERONIKA,KOBIETA,12
08,LUBUSKIE,AGNIESZKA,KOBIETA,11
08,LUBUSKIE,DOROTA,KOBIETA,11
08,LUBUSKIE,HANNA,KOBIETA,11
08,LUBUSKIE,IWONA,KOBIETA,11
08,LUBUSKIE,GABRIELA,KOBIETA,10
08,LUBUSKIE,IRENA,KOBIETA,10
08,LUBUSKIE,JAGODA,KOBIETA,10
08,LUBUSKIE,MARTA,KOBIETA,10
08,LUBUSKIE,WANDA,KOBIETA,10
08,LUBUSKIE,BEATA,KOBIETA,9
08,LUBUSKIE,KAROLINA,KOBIETA,9
08,LUBUSKIE,LENA,KOBIETA,9
08,LUBUSKIE,MIA,KOBIETA,9
08,LUBUSKIE,NADIA,KOBIETA,9
08,LUBUSKIE,NIKOLA,KOBIETA,9
08,LUBUSKIE,PATRYCJA,KOBIETA,9
08,LUBUSKIE,PAULINA,KOBIETA,9
08,LUBUSKIE,IGA,KOBIETA,8
08,LUBUSKIE,IZABELA,KOBIETA,8
08,LUBUSKIE,LUCYNA,KOBIETA,8
08,LUBUSKIE,RENATA,KOBIETA,8
08,LUBUSKIE,SARA,KOBIETA,8
08,LUBUSKIE,ANIELA,KOBIETA,7
08,LUBUSKIE,JUSTYNA,KOBIETA,7
08,LUBUSKIE,KAMILA,KOBIETA,7
08,LUBUSKIE,LAURA,KOBIETA,7
08,LUBUSKIE,MARCELINA,KOBIETA,7
08,LUBUSKIE,AGATA,KOBIETA,6
08,LUBUSKIE,AMELIA,KOBIETA,6
08,LUBUSKIE,GAJA,KOBIETA,6
08,LUBUSKIE,HALINA,KOBIETA,6
08,LUBUSKIE,MARIOLA,KOBIETA,6
08,LUBUSKIE,MATYLDA,KOBIETA,6
08,LUBUSKIE,ROZALIA,KOBIETA,6
08,LUBUSKIE,SABINA,KOBIETA,6
08,LUBUSKIE,SANDRA,KOBIETA,6
08,LUBUSKIE,STEFANIA,KOBIETA,6
08,LUBUSKIE,SYLWIA,KOBIETA,6
08,LUBUSKIE,KLAUDIA,KOBIETA,5
08,LUBUSKIE,MIROSŁAWA,KOBIETA,5
08,LUBUSKIE,STANISŁAWA,KOBIETA,5
08,LUBUSKIE,ANETA,KOBIETA,4
08,LUBUSKIE,AURELIA,KOBIETA,4
08,LUBUSKIE,BLANKA,KOBIETA,4
08,LUBUSKIE,BOGUSŁAWA,KOBIETA,4
08,LUBUSKIE,CECYLIA,KOBIETA,4
08,LUBUSKIE,CZESŁAWA,KOBIETA,4
08,LUBUSKIE,EDYTA,KOBIETA,4
08,LUBUSKIE,EWELINA,KOBIETA,4
08,LUBUSKIE,JOWITA,KOBIETA,4
08,LUBUSKIE,KAJA,KOBIETA,4
08,LUBUSKIE,KORNELIA,KOBIETA,4
08,LUBUSKIE,LILIANA,KOBIETA,4
08,LUBUSKIE,MALWINA,KOBIETA,4
08,LUBUSKIE,MONIKA,KOBIETA,4
08,LUBUSKIE,NELA,KOBIETA,4
08,LUBUSKIE,NINA,KOBIETA,4
08,LUBUSKIE,POLA,KOBIETA,4
08,LUBUSKIE,RÓŻA,KOBIETA,4
08,LUBUSKIE,ADRIANNA,KOBIETA,3
08,LUBUSKIE,ALINA,KOBIETA,3
08,LUBUSKIE,BIANKA,KOBIETA,3
08,LUBUSKIE,BOŻENA,KOBIETA,3
08,LUBUSKIE,DIANA,KOBIETA,3
08,LUBUSKIE,ELIZA,KOBIETA,3
08,LUBUSKIE,FRANCISZKA,KOBIETA,3
08,LUBUSKIE,KALINA,KOBIETA,3
08,LUBUSKIE,KINGA,KOBIETA,3
08,LUBUSKIE,LARA,KOBIETA,3
08,LUBUSKIE,LILIANNA,KOBIETA,3
08,LUBUSKIE,MELANIA,KOBIETA,3
08,LUBUSKIE,RITA,KOBIETA,3
08,LUBUSKIE,ZOJA,KOBIETA,3
08,LUBUSKIE,ALDONA,KOBIETA,2
08,LUBUSKIE,ANGELIKA,KOBIETA,2
08,LUBUSKIE,BOGUMIŁA,KOBIETA,2
08,LUBUSKIE,CELINA,KOBIETA,2
08,LUBUSKIE,EMMA,KOBIETA,2
08,LUBUSKIE,EUGENIA,KOBIETA,2
08,LUBUSKIE,GENOWEFA,KOBIETA,2
08,LUBUSKIE,HONORATA,KOBIETA,2
08,LUBUSKIE,IDA,KOBIETA,2
08,LUBUSKIE,INGA,KOBIETA,2
08,LUBUSKIE,KAZIMIERA,KOBIETA,2
08,LUBUSKIE,LIDIA,KOBIETA,2
08,LUBUSKIE,LILA,KOBIETA,2
08,LUBUSKIE,LIWIA,KOBIETA,2
08,LUBUSKIE,LUDWIKA,KOBIETA,2
08,LUBUSKIE,LUIZA,KOBIETA,2
08,LUBUSKIE,MARZENA,KOBIETA,2
08,LUBUSKIE,MILANA,KOBIETA,2
08,LUBUSKIE,NADZIEJA,KOBIETA,2
08,LUBUSKIE,NOEMI,KOBIETA,2
08,LUBUSKIE,OLIVIA,KOBIETA,2
08,LUBUSKIE,PAULA,KOBIETA,2
08,LUBUSKIE,ROKSANA,KOBIETA,2
08,LUBUSKIE,WIOLETTA,KOBIETA,2
08,LUBUSKIE,WŁADYSŁAWA,KOBIETA,2
10,ŁÓDZKIE,MARIA,KOBIETA,444
10,ŁÓDZKIE,ANNA,KOBIETA,311
10,ŁÓDZKIE,ZOFIA,KOBIETA,178
10,ŁÓDZKIE,WIKTORIA,KOBIETA,122
10,ŁÓDZKIE,JULIA,KOBIETA,116
10,ŁÓDZKIE,MAGDALENA,KOBIETA,100
10,ŁÓDZKIE,KATARZYNA,KOBIETA,95
10,ŁÓDZKIE,EWA,KOBIETA,93
10,ŁÓDZKIE,HELENA,KOBIETA,92
10,ŁÓDZKIE,ALEKSANDRA,KOBIETA,87
10,ŁÓDZKIE,ALICJA,KOBIETA,87
10,ŁÓDZKIE,ZUZANNA,KOBIETA,82
10,ŁÓDZKIE,LAURA,KOBIETA,80
10,ŁÓDZKIE,BARBARA,KOBIETA,79
10,ŁÓDZKIE,MAŁGORZATA,KOBIETA,78
10,ŁÓDZKIE,ŁUCJA,KOBIETA,75
10,ŁÓDZKIE,OLIWIA,KOBIETA,72
10,ŁÓDZKIE,HANNA,KOBIETA,64
10,ŁÓDZKIE,NATALIA,KOBIETA,63
10,ŁÓDZKIE,TERESA,KOBIETA,60
10,ŁÓDZKIE,MAJA,KOBIETA,58
10,ŁÓDZKIE,WERONIKA,KOBIETA,58
10,ŁÓDZKIE,AGNIESZKA,KOBIETA,56
10,ŁÓDZKIE,ANTONINA,KOBIETA,52
10,ŁÓDZKIE,JADWIGA,KOBIETA,50
10,ŁÓDZKIE,MARIANNA,KOBIETA,47
10,ŁÓDZKIE,AMELIA,KOBIETA,46
10,ŁÓDZKIE,MARTA,KOBIETA,46
10,ŁÓDZKIE,ELŻBIETA,KOBIETA,45
10,ŁÓDZKIE,KRYSTYNA,KOBIETA,44
10,ŁÓDZKIE,PAULINA,KOBIETA,44
10,ŁÓDZKIE,ANASTAZJA,KOBIETA,43
10,ŁÓDZKIE,JOANNA,KOBIETA,42
10,ŁÓDZKIE,LENA,KOBIETA,42
10,ŁÓDZKIE,MICHALINA,KOBIETA,42
10,ŁÓDZKIE,MONIKA,KOBIETA,42
10,ŁÓDZKIE,EMILIA,KOBIETA,41
10,ŁÓDZKIE,KAROLINA,KOBIETA,39
10,ŁÓDZKIE,RÓŻA,KOBIETA,39
10,ŁÓDZKIE,JANINA,KOBIETA,35
10,ŁÓDZKIE,KLARA,KOBIETA,35
10,ŁÓDZKIE,KORNELIA,KOBIETA,30
10,ŁÓDZKIE,IZABELA,KOBIETA,29
10,ŁÓDZKIE,DOROTA,KOBIETA,28
10,ŁÓDZKIE,MARCELINA,KOBIETA,28
10,ŁÓDZKIE,POLA,KOBIETA,28
10,ŁÓDZKIE,DANUTA,KOBIETA,26
10,ŁÓDZKIE,GABRIELA,KOBIETA,26
10,ŁÓDZKIE,URSZULA,KOBIETA,25
10,ŁÓDZKIE,AGATA,KOBIETA,24
10,ŁÓDZKIE,JAGODA,KOBIETA,24
10,ŁÓDZKIE,MARTYNA,KOBIETA,24
10,ŁÓDZKIE,NADIA,KOBIETA,23
10,ŁÓDZKIE,BLANKA,KOBIETA,21
10,ŁÓDZKIE,IRENA,KOBIETA,21
10,ŁÓDZKIE,JOLANTA,KOBIETA,21
10,ŁÓDZKIE,PATRYCJA,KOBIETA,21
10,ŁÓDZKIE,IGA,KOBIETA,20
10,ŁÓDZKIE,SYLWIA,KOBIETA,20
10,ŁÓDZKIE,HALINA,KOBIETA,19
10,ŁÓDZKIE,KINGA,KOBIETA,19
10,ŁÓDZKIE,RITA,KOBIETA,19
10,ŁÓDZKIE,WANDA,KOBIETA,19
10,ŁÓDZKIE,ANIELA,KOBIETA,18
10,ŁÓDZKIE,DARIA,KOBIETA,18
10,ŁÓDZKIE,DOMINIKA,KOBIETA,18
10,ŁÓDZKIE,IWONA,KOBIETA,18
10,ŁÓDZKIE,BEATA,KOBIETA,16
10,ŁÓDZKIE,EWELINA,KOBIETA,16
10,ŁÓDZKIE,JUSTYNA,KOBIETA,16
10,ŁÓDZKIE,KAMILA,KOBIETA,16
10,ŁÓDZKIE,KLAUDIA,KOBIETA,16
10,ŁÓDZKIE,LILIANA,KOBIETA,16
10,ŁÓDZKIE,MILENA,KOBIETA,14
10,ŁÓDZKIE,BOŻENA,KOBIETA,13
10,ŁÓDZKIE,MATYLDA,KOBIETA,13
10,ŁÓDZKIE,ROZALIA,KOBIETA,13
10,ŁÓDZKIE,CECYLIA,KOBIETA,12
10,ŁÓDZKIE,FAUSTYNA,KOBIETA,12
10,ŁÓDZKIE,NIKOLA,KOBIETA,12
10,ŁÓDZKIE,NINA,KOBIETA,12
10,ŁÓDZKIE,KAJA,KOBIETA,11
10,ŁÓDZKIE,LILIANNA,KOBIETA,11
10,ŁÓDZKIE,MIA,KOBIETA,11
10,ŁÓDZKIE,ANGELIKA,KOBIETA,10
10,ŁÓDZKIE,APOLONIA,KOBIETA,10
10,ŁÓDZKIE,GAJA,KOBIETA,10
10,ŁÓDZKIE,GRAŻYNA,KOBIETA,10
10,ŁÓDZKIE,NELA,KOBIETA,10
10,ŁÓDZKIE,SARA,KOBIETA,10
10,ŁÓDZKIE,STEFANIA,KOBIETA,10
10,ŁÓDZKIE,ADRIANNA,KOBIETA,9
10,ŁÓDZKIE,AURELIA,KOBIETA,9
10,ŁÓDZKIE,MARZENA,KOBIETA,9
10,ŁÓDZKIE,STANISŁAWA,KOBIETA,9
10,ŁÓDZKIE,ADA,KOBIETA,8
10,ŁÓDZKIE,CELINA,KOBIETA,8
10,ŁÓDZKIE,FELICJA,KOBIETA,8
10,ŁÓDZKIE,LIWIA,KOBIETA,8
10,ŁÓDZKIE,WIOLETTA,KOBIETA,8
10,ŁÓDZKIE,ALINA,KOBIETA,7
10,ŁÓDZKIE,ANETA,KOBIETA,7
10,ŁÓDZKIE,EDYTA,KOBIETA,7
10,ŁÓDZKIE,LIDIA,KOBIETA,7
10,ŁÓDZKIE,MARIOLA,KOBIETA,7
10,ŁÓDZKIE,ROKSANA,KOBIETA,7
10,ŁÓDZKIE,SABINA,KOBIETA,7
10,ŁÓDZKIE,DAGMARA,KOBIETA,6
10,ŁÓDZKIE,LEOKADIA,KOBIETA,6
10,ŁÓDZKIE,NADZIEJA,KOBIETA,6
10,ŁÓDZKIE,OLGA,KOBIETA,6
10,ŁÓDZKIE,ANITA,KOBIETA,5
10,ŁÓDZKIE,DIANA,KOBIETA,5
10,ŁÓDZKIE,ELIZA,KOBIETA,5
10,ŁÓDZKIE,IDA,KOBIETA,5
10,ŁÓDZKIE,JÓZEFA,KOBIETA,5
10,ŁÓDZKIE,JULIANNA,KOBIETA,5
10,ŁÓDZKIE,KARINA,KOBIETA,5
10,ŁÓDZKIE,KONSTANCJA,KOBIETA,5
10,ŁÓDZKIE,LUCYNA,KOBIETA,5
10,ŁÓDZKIE,RENATA,KOBIETA,5
10,ŁÓDZKIE,SONIA,KOBIETA,5
10,ŁÓDZKIE,WIOLETA,KOBIETA,5
10,ŁÓDZKIE,BOGUMIŁA,KOBIETA,4
10,ŁÓDZKIE,CZESŁAWA,KOBIETA,4
10,ŁÓDZKIE,FRANCISZKA,KOBIETA,4
10,ŁÓDZKIE,JAŚMINA,KOBIETA,4
10,ŁÓDZKIE,KALINA,KOBIETA,4
10,ŁÓDZKIE,LUIZA,KOBIETA,4
10,ŁÓDZKIE,MALWINA,KOBIETA,4
10,ŁÓDZKIE,MARIKA,KOBIETA,4
10,ŁÓDZKIE,WIESŁAWA,KOBIETA,4
10,ŁÓDZKIE,ZOJA,KOBIETA,4
10,ŁÓDZKIE,ŻANETA,KOBIETA,4
10,ŁÓDZKIE,ADELA,KOBIETA,3
10,ŁÓDZKIE,AMANDA,KOBIETA,3
10,ŁÓDZKIE,BIANKA,KOBIETA,3
10,ŁÓDZKIE,BOGUSŁAWA,KOBIETA,3
10,ŁÓDZKIE,DANIELA,KOBIETA,3
10,ŁÓDZKIE,ELENA,KOBIETA,3
10,ŁÓDZKIE,EMMA,KOBIETA,3
10,ŁÓDZKIE,FLORENTYNA,KOBIETA,3
10,ŁÓDZKIE,HENRYKA,KOBIETA,3
10,ŁÓDZKIE,HONORATA,KOBIETA,3
10,ŁÓDZKIE,IDALIA,KOBIETA,3
10,ŁÓDZKIE,ILONA,KOBIETA,3
10,ŁÓDZKIE,IZABELLA,KOBIETA,3
10,ŁÓDZKIE,KAZIMIERA,KOBIETA,3
10,ŁÓDZKIE,LEA,KOBIETA,3
10,ŁÓDZKIE,LILA,KOBIETA,3
10,ŁÓDZKIE,MARLENA,KOBIETA,3
10,ŁÓDZKIE,REGINA,KOBIETA,3
10,ŁÓDZKIE,STELLA,KOBIETA,3
10,ŁÓDZKIE,VANESSA,KOBIETA,3
10,ŁÓDZKIE,VIOLETTA,KOBIETA,3
10,ŁÓDZKIE,WALENTYNA,KOBIETA,3
10,ŁÓDZKIE,WALERIA,KOBIETA,3
10,ŁÓDZKIE,ANTONIA,KOBIETA,2
10,ŁÓDZKIE,AURORA,KOBIETA,2
10,ŁÓDZKIE,BRONISŁAWA,KOBIETA,2
10,ŁÓDZKIE,CIRILLA,KOBIETA,2
10,ŁÓDZKIE,CYRYLA,KOBIETA,2
10,ŁÓDZKIE,DALIA,KOBIETA,2
10,ŁÓDZKIE,ESTERA,KOBIETA,2
10,ŁÓDZKIE,EVA,KOBIETA,2
10,ŁÓDZKIE,HIACYNTA,KOBIETA,2
10,ŁÓDZKIE,INEZ,KOBIETA,2
10,ŁÓDZKIE,JOWITA,KOBIETA,2
10,ŁÓDZKIE,JUDYTA,KOBIETA,2
10,ŁÓDZKIE,JULITA,KOBIETA,2
10,ŁÓDZKIE,KLEMENTYNA,KOBIETA,2
10,ŁÓDZKIE,LAYLA,KOBIETA,2
10,ŁÓDZKIE,LETYCJA,KOBIETA,2
10,ŁÓDZKIE,LIVIA,KOBIETA,2
10,ŁÓDZKIE,LUDMIŁA,KOBIETA,2
10,ŁÓDZKIE,MAGDA,KOBIETA,2
10,ŁÓDZKIE,MIECZYSŁAWA,KOBIETA,2
10,ŁÓDZKIE,MIROSŁAWA,KOBIETA,2
10,ŁÓDZKIE,NATASZA,KOBIETA,2
10,ŁÓDZKIE,NAWOJKA,KOBIETA,2
10,ŁÓDZKIE,NEL,KOBIETA,2
10,ŁÓDZKIE,NICOLE,KOBIETA,2
10,ŁÓDZKIE,NOEMI,KOBIETA,2
10,ŁÓDZKIE,OLIVIA,KOBIETA,2
10,ŁÓDZKIE,PELAGIA,KOBIETA,2
10,ŁÓDZKIE,ROSE,KOBIETA,2
10,ŁÓDZKIE,SANDRA,KOBIETA,2
10,ŁÓDZKIE,SOFIA,KOBIETA,2
10,ŁÓDZKIE,VICTORIA,KOBIETA,2
12,MAŁOPOLSKIE,MARIA,KOBIETA,1340
12,MAŁOPOLSKIE,ANNA,KOBIETA,898
12,MAŁOPOLSKIE,ZOFIA,KOBIETA,469
12,MAŁOPOLSKIE,HELENA,KOBIETA,266
12,MAŁOPOLSKIE,MAGDALENA,KOBIETA,263
12,MAŁOPOLSKIE,KATARZYNA,KOBIETA,257
12,MAŁOPOLSKIE,JULIA,KOBIETA,246
12,MAŁOPOLSKIE,RITA,KOBIETA,230
12,MAŁOPOLSKIE,WIKTORIA,KOBIETA,223
12,MAŁOPOLSKIE,BARBARA,KOBIETA,218
12,MAŁOPOLSKIE,MAŁGORZATA,KOBIETA,198
12,MAŁOPOLSKIE,JOANNA,KOBIETA,186
12,MAŁOPOLSKIE,KAROLINA,KOBIETA,180
12,MAŁOPOLSKIE,ALEKSANDRA,KOBIETA,178
12,MAŁOPOLSKIE,WERONIKA,KOBIETA,168
12,MAŁOPOLSKIE,ŁUCJA,KOBIETA,163
12,MAŁOPOLSKIE,EWA,KOBIETA,156
12,MAŁOPOLSKIE,EMILIA,KOBIETA,150
12,MAŁOPOLSKIE,NATALIA,KOBIETA,148
12,MAŁOPOLSKIE,ALICJA,KOBIETA,143
12,MAŁOPOLSKIE,ZUZANNA,KOBIETA,141
12,MAŁOPOLSKIE,AGNIESZKA,KOBIETA,136
12,MAŁOPOLSKIE,ELŻBIETA,KOBIETA,129
12,MAŁOPOLSKIE,LAURA,KOBIETA,121
12,MAŁOPOLSKIE,TERESA,KOBIETA,112
12,MAŁOPOLSKIE,MONIKA,KOBIETA,111
12,MAŁOPOLSKIE,ANTONINA,KOBIETA,102
12,MAŁOPOLSKIE,OLIWIA,KOBIETA,100
12,MAŁOPOLSKIE,KRYSTYNA,KOBIETA,99
12,MAŁOPOLSKIE,MARTA,KOBIETA,94
12,MAŁOPOLSKIE,JANINA,KOBIETA,93
12,MAŁOPOLSKIE,KINGA,KOBIETA,86
12,MAŁOPOLSKIE,MICHALINA,KOBIETA,84
12,MAŁOPOLSKIE,MAJA,KOBIETA,83
12,MAŁOPOLSKIE,HANNA,KOBIETA,82
12,MAŁOPOLSKIE,ANIELA,KOBIETA,81
12,MAŁOPOLSKIE,PAULINA,KOBIETA,81
12,MAŁOPOLSKIE,GABRIELA,KOBIETA,78
12,MAŁOPOLSKIE,IZABELA,KOBIETA,78
12,MAŁOPOLSKIE,JADWIGA,KOBIETA,78
12,MAŁOPOLSKIE,LENA,KOBIETA,72
12,MAŁOPOLSKIE,RÓŻA,KOBIETA,72
12,MAŁOPOLSKIE,DANUTA,KOBIETA,71
12,MAŁOPOLSKIE,FAUSTYNA,KOBIETA,70
12,MAŁOPOLSKIE,DOROTA,KOBIETA,68
12,MAŁOPOLSKIE,AMELIA,KOBIETA,66
12,MAŁOPOLSKIE,AGATA,KOBIETA,65
12,MAŁOPOLSKIE,ROZALIA,KOBIETA,64
12,MAŁOPOLSKIE,ANASTAZJA,KOBIETA,63
12,MAŁOPOLSKIE,DOMINIKA,KOBIETA,60
12,MAŁOPOLSKIE,KLARA,KOBIETA,57
12,MAŁOPOLSKIE,URSZULA,KOBIETA,57
12,MAŁOPOLSKIE,JUSTYNA,KOBIETA,55
12,MAŁOPOLSKIE,IRENA,KOBIETA,50
12,MAŁOPOLSKIE,KLAUDIA,KOBIETA,50
12,MAŁOPOLSKIE,MARIANNA,KOBIETA,50
12,MAŁOPOLSKIE,PATRYCJA,KOBIETA,49
12,MAŁOPOLSKIE,EWELINA,KOBIETA,47
12,MAŁOPOLSKIE,HALINA,KOBIETA,47
12,MAŁOPOLSKIE,JOLANTA,KOBIETA,46
12,MAŁOPOLSKIE,STANISŁAWA,KOBIETA,46
12,MAŁOPOLSKIE,BEATA,KOBIETA,45
12,MAŁOPOLSKIE,KAMILA,KOBIETA,44
12,MAŁOPOLSKIE,SYLWIA,KOBIETA,44
12,MAŁOPOLSKIE,STEFANIA,KOBIETA,43
12,MAŁOPOLSKIE,IWONA,KOBIETA,39
12,MAŁOPOLSKIE,NADIA,KOBIETA,39
12,MAŁOPOLSKIE,LIDIA,KOBIETA,37
12,MAŁOPOLSKIE,WANDA,KOBIETA,37
12,MAŁOPOLSKIE,KORNELIA,KOBIETA,36
12,MAŁOPOLSKIE,MARCELINA,KOBIETA,36
12,MAŁOPOLSKIE,JÓZEFA,KOBIETA,35
12,MAŁOPOLSKIE,BOŻENA,KOBIETA,30
12,MAŁOPOLSKIE,IGA,KOBIETA,30
12,MAŁOPOLSKIE,MARTYNA,KOBIETA,30
12,MAŁOPOLSKIE,RENATA,KOBIETA,29
12,MAŁOPOLSKIE,EDYTA,KOBIETA,28
12,MAŁOPOLSKIE,JAGODA,KOBIETA,28
12,MAŁOPOLSKIE,MILENA,KOBIETA,28
12,MAŁOPOLSKIE,POLA,KOBIETA,25
12,MAŁOPOLSKIE,FRANCISZKA,KOBIETA,23
12,MAŁOPOLSKIE,GRAŻYNA,KOBIETA,23
12,MAŁOPOLSKIE,NIKOLA,KOBIETA,23
12,MAŁOPOLSKIE,ELIZA,KOBIETA,22
12,MAŁOPOLSKIE,SARA,KOBIETA,22
12,MAŁOPOLSKIE,DIANA,KOBIETA,21
12,MAŁOPOLSKIE,ANETA,KOBIETA,20
12,MAŁOPOLSKIE,DARIA,KOBIETA,20
12,MAŁOPOLSKIE,MIA,KOBIETA,20
12,MAŁOPOLSKIE,CECYLIA,KOBIETA,18
12,MAŁOPOLSKIE,LILIANA,KOBIETA,17
12,MAŁOPOLSKIE,MATYLDA,KOBIETA,17
12,MAŁOPOLSKIE,ANGELIKA,KOBIETA,16
12,MAŁOPOLSKIE,ADRIANNA,KOBIETA,15
12,MAŁOPOLSKIE,BLANKA,KOBIETA,15
12,MAŁOPOLSKIE,KAJA,KOBIETA,15
12,MAŁOPOLSKIE,LUCYNA,KOBIETA,15
12,MAŁOPOLSKIE,AURELIA,KOBIETA,14
12,MAŁOPOLSKIE,JÓZEFINA,KOBIETA,14
12,MAŁOPOLSKIE,LILIANNA,KOBIETA,14
12,MAŁOPOLSKIE,OLGA,KOBIETA,14
12,MAŁOPOLSKIE,BOGUMIŁA,KOBIETA,13
12,MAŁOPOLSKIE,GAJA,KOBIETA,13
12,MAŁOPOLSKIE,LIWIA,KOBIETA,13
